ID,Name,InChI,InChIKey,SMILES,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT
B-2341,bufencarb,"InChI=1S/2C13H19NO2/c1-4-6-10(2)11-7-5-8-12(9-11)16-13(15)14-3;1-4-10(5-2)11-7-6-8-12(9-11)16-13(15)14-3/h5,7-10H,4,6H2,1-3H3,(H,14,15);6-10H,4-5H2,1-3H3,(H,14,15)",MYTVVMGUDBRCDJ-UHFFFAOYSA-N,CCCC(C)c1cccc(OC(=O)NC)c1.CCC(CC)c2cccc(OC(=O)NC)c2,-3.947,0.0,1,G1,442.6000000000002,6.616800000000007,129.69740000000004,32.0,4.0,2.0,6.0,8.0,176.0,2.0,0.0,0.0,2.0,76.66,192.25337710696013,3.19999990366667e-07,834.0815201360575
F-331,hydroxy-[1-[hydroxy(oxo)azaniumyl]oxydecan-2-yloxy]-oxoazanium,"InChI=1S/C10H22N2O6/c1-2-3-4-5-6-7-8-10(18-12(15)16)9-17-11(13)14/h10H,2-9H2,1H3,(H,13,14)(H,15,16)/q+2",ZDDUHNKTNDBKLW-UHFFFAOYSA-N,CCCCCCCCC(CO[N+](=O)O)O[N+](=O)O,-5.72,0.0,1,G1,266.294,2.305,59.64580000000004,18.0,4.0,2.0,8.0,12.0,106.0,0.0,0.0,0.0,0.0,99.08,105.46484896036834,3.7149538196008858,248.52240356149724
B-3348,thenylchlor,"InChI=1S/C16H18ClNO2S/c1-11-5-4-6-12(2)16(11)18(15(19)9-17)10-14-13(20-3)7-8-21-14/h4-8H,9-10H2,1-3H3",KDWQYMVPYJGPHS-UHFFFAOYSA-N,COc1ccsc1CN(C(=O)CCl)c2c(C)cccc2C,-4.4689,0.0,1,G1,323.845,4.145540000000003,88.69700000000003,21.0,3.0,0.0,5.0,5.0,112.0,2.0,0.0,0.0,2.0,29.54,133.65668050898782,2.4230733659323462,618.7072558836003
B-1846,"2h-purin-2-one, 1,3-dihydro-","InChI=1S/C5H4N4O/c10-5-6-1-3-4(9-5)8-2-7-3/h1-2H,(H2,6,7,8,9,10)",CRIZPXKICGBNKG-UHFFFAOYSA-N,O=C1Nc2nc[nH]c2C=N1,-1.7136,0.0,1,G1,136.11399999999998,-0.3538,34.50940000000001,10.0,3.0,2.0,5.0,0.0,50.0,2.0,0.0,0.0,2.0,74.43,55.14269411512976,2.990320309898347,400.9401973912069
B-4042,1-nitrobutane,"InChI=1S/C4H9NO2/c1-2-3-4-5(6)7/h2-4H2,1H3",NALZTFARIYUCBY-UHFFFAOYSA-N,CCCC[N+]([O-])=O,-1.3506,0.0,1,G1,103.12099999999998,1.0632,26.76939999999999,7.0,2.0,0.0,3.0,3.0,42.0,0.0,0.0,0.0,0.0,43.14,42.48705309351917,2.8219389370591843,62.710134480364864
A-5185,1-tert-butyl-4-vinylbenzene,"InChI=1S/C12H16/c1-5-10-6-8-11(9-7-10)12(2,3)4/h5-9H,1H2,2-4H3",QEDJMOONZLUIMC-UHFFFAOYSA-N,CC(C)(C)c1ccc(C=C)cc1,-4.5633510279000005,0.0,1,G1,160.25999999999996,3.627100000000003,55.23300000000004,12.0,0.0,0.0,0.0,1.0,64.0,1.0,0.0,0.0,1.0,0.0,74.93145277369236,2.99883701071891,259.0849389236156
A-2334,2-(4-phenylbenzoyl)benzoic acid,"InChI=1S/C20H14O3/c21-19(17-8-4-5-9-18(17)20(22)23)16-12-10-15(11-13-16)14-6-2-1-3-7-14/h1-13H,(H,22,23)",NBYNVBRXIUUSIG-UHFFFAOYSA-N,OC(=O)c1ccccc1C(=O)c2ccc(cc2)c3ccccc3,-4.8282334666,0.0,1,G1,302.329,4.282800000000003,88.71180000000003,23.0,2.0,1.0,3.0,4.0,112.0,3.0,0.0,0.0,3.0,54.37,133.3927537127018,1.940424929631592,849.5699680792155
A-2910,"trisodium 5-({4-chloro-6-[(2-methylphenyl)amino]-1,3,5-triazin-2-yl}amino)-4-hydroxy-3-[(E)-2-(2-sulfonatophenyl)diazen-1-yl]naphthalene-2,7-disulfonate","InChI=1S/C26H20ClN7O10S3.3Na/c1-13-6-2-3-7-16(13)28-25-30-24(27)31-26(32-25)29-18-12-15(45(36,37)38)10-14-11-20(47(42,43)44)22(23(35)21(14)18)34-33-17-8-4-5-9-19(17)46(39,40)41;;;/h2-12,33H,1H3,(H,36,37,38)(H,39,40,41)(H,42,43,44)(H2,28,29,30,31,32);;;/q;3*+1/p-3/b34-22-;;;",GBFBZNVXLZXZMP-GTHSLJRASA-K,[Na+].[Na+].[Na+].Cc1ccccc1Nc2nc(Cl)nc(Nc3cc(cc4C=C(/C(=N/Nc5ccccc5[S]([O-])(=O)=O)C(=O)c34)[S]([O-])(=O)=O)[S]([O-])(=O)=O)n2,-0.4572403676,0.0,1,G1,788.0850000000003,-6.308680000000002,164.45419999999987,50.0,17.0,3.0,24.0,9.0,244.0,4.0,0.0,1.0,5.0,275.79,356.4968463489004,2.8899973675682432e-06,2382.369552508469
A-216,"1-amino-4-(ethylamino)-9,10-dioxo-9,10-dihydroanthracene-2-carbonitrile","InChI=1S/C17H13N3O2/c1-2-20-12-7-9(8-18)15(19)14-13(12)16(21)10-5-3-4-6-11(10)17(14)22/h3-7,20H,2,19H2,1H3",ATXPWKWYLDEURI-UHFFFAOYSA-N,CCNc1cc(C#N)c(N)c2C(=O)c3ccccc3C(=O)c12,-7.6382805905,0.0,1,G1,291.31,2.3476800000000004,83.04010000000002,22.0,5.0,2.0,5.0,2.0,108.0,2.0,0.0,1.0,3.0,95.98,126.91275350619183,2.3868099542133567,862.938264047108
C-2173,"2,3,4,4'-tetrachlorodiphenyl  ether",InChI=1S/C12H6Cl4O/c13-7-1-3-8(4-2-7)17-10-6-5-9(14)11(15)12(10)16/h1-6H,ZPOBHUZRVVTGKB-UHFFFAOYSA-N,ClC1=CC=C(OC2=CC=C(Cl)C(=C2Cl)Cl)C=C1,-7.01,0.0,1,G1,307.991,6.092500000000002,72.99800000000002,17.0,1.0,0.0,5.0,2.0,88.0,2.0,0.0,0.0,2.0,9.23,118.81510746259454,2.3031527501785183,536.9470467453648
G-837,Metolcarb,"InChI=1S/C8H9NO2/c1-9-8(10)11-7-5-3-2-4-6-7/h2-6H,1H3,(H,9,10)",SCWKRWCUMCMVPW-UHFFFAOYSA-N,c1ccccc1(OC(=O)NC),-1.803,0.0,1,G1,151.165,1.4048,41.525700000000015,11.0,2.0,1.0,3.0,1.0,58.0,1.0,0.0,0.0,1.0,38.33,64.98621686144887,2.5793022920073194,233.10719092921437
A-2382,"N,N-dimethyldodecan-1-amine","InChI=1S/C14H31N/c1-4-5-6-7-8-9-10-11-12-13-14-15(2)3/h4-14H2,1-3H3",YWFWDNVOPHGWMX-UHFFFAOYSA-N,CCCCCCCCCCCCN(C)C,-4.4261227438,0.4036531141055087,3,G5,213.409,4.468900000000004,70.39800000000007,15.0,1.0,0.0,1.0,11.0,92.0,0.0,0.0,0.0,0.0,3.24,97.24333218518883,2.8668131304135893,109.90632784293425
B-1686,pentrinitrol,"InChI=1S/C5H9N3O10/c9-1-5(2-16-6(10)11,3-17-7(12)13)4-18-8(14)15/h9H,1-4H2",BRBAEHHXGZRCBK-UHFFFAOYSA-N,OCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O,-1.585,0.0,1,G1,271.138,-1.4099999999999997,48.358000000000025,18.0,10.0,1.0,13.0,10.0,104.0,0.0,0.0,0.0,0.0,177.33999999999995,98.15493159206596,4.631441285746561,273.08613732283936
B-176,ethylene oxide,InChI=1S/C2H4O/c1-2-3-1/h1-2H2,IAYPIBMASNFSPL-UHFFFAOYSA-N,C1CO1,1.356,0.0,1,G1,44.053,0.0166,10.819,3.0,1.0,0.0,1.0,0.0,18.0,0.0,1.0,1.0,1.0,12.53,19.21190721820381,2.25,7.509775004326937
F-1115,1-ethyl-1-(4-methoxyphenyl)urea,"InChI=1S/C10H14N2O2/c1-3-12(10(11)13)8-4-6-9(14-2)7-5-8/h4-7H,3H2,1-2H3,(H2,11,13)",YDTHLPPWECZIOH-UHFFFAOYSA-N,CCN(C(N)=O)C1=CC=C(OC)C=C1,-1.27,0.0,1,G1,194.234,1.6002000000000005,55.59740000000002,14.0,2.0,1.0,4.0,3.0,76.0,1.0,0.0,0.0,1.0,55.56,83.26596327385015,2.889659392557917,308.402966410215
B-440,4-cyanopyridine,InChI=1S/C6H4N2/c7-5-6-1-3-8-4-2-6/h1-4H,GPHQHTOMRSGBNZ-UHFFFAOYSA-N,N#Cc1ccncc1,-0.4154,0.0,1,G1,104.11199999999998,0.95328,28.952,8.0,2.0,0.0,2.0,0.0,38.0,1.0,0.0,0.0,1.0,36.68,47.4085728963088,3.049388908161901,197.5185620370296
E-709,ethyl_cinnamate,"InChI=1S/C11H12O2/c1-2-13-11(12)9-8-10-6-4-3-5-7-10/h3-9H,2H2,1H3",KBEBGUQPQBELIU-UHFFFAOYSA-N,O=C(OCC)C=Cc(cccc1)c1,-3.0,0.0,1,G1,176.215,2.2629,52.10900000000003,13.0,2.0,0.0,2.0,3.0,68.0,1.0,0.0,0.0,1.0,26.3,77.84157798884641,2.538214333042918,288.21840549259923
B-3036,ofurace,"InChI=1S/C14H16ClNO3/c1-9-4-3-5-10(2)13(9)16(12(17)8-15)11-6-7-19-14(11)18/h3-5,11H,6-8H2,1-2H3",OWDLFBLNMPCXSD-UHFFFAOYSA-N,Cc1cccc(C)c1N(C2CCOC2=O)C(=O)CCl,-3.2855,0.0,1,G1,281.7389999999999,2.19074,73.48600000000003,19.0,3.0,0.0,5.0,3.0,102.0,1.0,1.0,1.0,2.0,46.61,116.84479820782006,2.4871959803025745,495.1625826913681
A-295,"3,7-dimethyloct-6-enal","InChI=1S/C10H18O/c1-9(2)5-4-6-10(3)7-8-11/h5,8,10H,4,6-7H2,1-3H3/t10-/m1/s1",NEHNMFOYXAPHSD-SNVBAGLBSA-N,C[C@H](CCC=C(C)C)CC=O,-3.243750947,0.0,1,G1,154.253,2.9579000000000013,48.51000000000003,11.0,1.0,0.0,1.0,5.0,64.0,0.0,0.0,0.0,0.0,17.07,69.49564912525854,3.376357362685052,131.80820345864822
A-2095,"2,6,10-trimethylundec-9-enal","InChI=1S/C14H26O/c1-12(2)7-5-8-13(3)9-6-10-14(4)11-15/h7,11,13-14H,5-6,8-10H2,1-4H3",UEGBWDUVDAKUGA-UHFFFAOYSA-N,CC(CCCC(C)C=O)CCC=C(C)C,-5.496890424,0.0,1,G1,210.361,4.3742000000000045,66.90800000000004,15.0,1.0,0.0,1.0,8.0,88.0,0.0,0.0,0.0,0.0,17.07,94.95541758284496,3.446713603601744,189.5153812453624
C-2049,n-(2-benzoyloxyacetyl)proline methyl ester,"InChI=1S/C15H17NO5/c1-20-15(19)12-8-5-9-16(12)13(17)10-21-14(18)11-6-3-2-4-7-11/h2-4,6-7,12H,5,8-10H2,1H3",UQIKOYWGLUXMNE-UHFFFAOYSA-N,COC(=O)C1CCCN1C(=O)COC(=O)C2=CC=CC=C2,-2.08,0.0,1,G1,291.303,1.0073999999999992,73.47550000000004,21.0,5.0,0.0,6.0,4.0,112.0,1.0,1.0,1.0,2.0,72.91,122.18154142488568,1.8966651248931012,528.1253314121191
B-3466,flupoxam,"InChI=1S/C19H14ClF5N4O2/c20-14-7-6-13(8-12(14)9-31-10-18(21,22)19(23,24)25)29-17(11-4-2-1-3-5-11)27-16(28-29)15(26)30/h1-8H,9-10H2,(H2,26,30)",AOQMRUTZEYVDIL-UHFFFAOYSA-N,NC(=O)c1nn(c2ccc(Cl)c(COCC(F)(F)C(F)(F)F)c2)c(n1)c3ccccc3,-5.6635,0.0,1,G1,460.79,4.400800000000002,100.98089999999998,31.0,5.0,1.0,12.0,7.0,164.0,3.0,0.0,0.0,3.0,83.03,176.9430848095916,1.9202938365311015,1086.6473423006632
A-1843,1-(2-ethylbutyl)cyclohexane-1-carboxylic acid,"InChI=1S/C13H24O2/c1-3-11(4-2)10-13(12(14)15)8-6-5-7-9-13/h11H,3-10H2,1-2H3,(H,14,15)",XRKJBJLXKLOLKS-UHFFFAOYSA-N,CCC(CC)CC1(CCCCC1)C(O)=O,-4.281694517,0.0,1,G1,212.333,3.847800000000002,61.84280000000005,15.0,1.0,1.0,2.0,5.0,88.0,0.0,1.0,1.0,1.0,37.3,93.06848109929942,2.672386231289719,200.58149257691625
A-6057,"1-({4-[(9,10-dioxo-9,10-dihydroanthracen-1-yl)amino]-6-phenyl-1,3,5-triazin-2-yl}amino)-9,10-dihydroanthracene-9,10-dione","InChI=1S/C37H21N5O4/c43-31-21-12-4-6-14-23(21)33(45)29-25(31)16-8-18-27(29)38-36-40-35(20-10-2-1-3-11-20)41-37(42-36)39-28-19-9-17-26-30(28)34(46)24-15-7-5-13-22(24)32(26)44/h1-19H,(H2,38,39,40,41,42)",MVIFQPPFCHUSIH-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)c3c(Nc4nc(Nc5cccc6C(=O)c7ccccc7C(=O)c56)nc(n4)c8ccccc8)cccc13,-7.77786597,0.0,1,G1,599.6060000000003,6.576600000000004,171.32639999999972,46.0,9.0,2.0,9.0,5.0,218.0,6.0,0.0,2.0,8.0,131.01,261.56973701057564,1.2217934840599034,2158.8912611417045
E-1274,acetylsalicylic_acid,"InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)",BSYNRYMUTXBXSQ-UHFFFAOYSA-N,O=C(Oc(c(ccc1)C(=O)O)c1)C,-1.72,0.0685996885019528,4,G5,180.159,1.3100999999999998,44.71030000000002,13.0,3.0,1.0,4.0,2.0,68.0,1.0,0.0,0.0,1.0,63.60000000000001,74.75705264447721,3.043527354634101,343.22286772671646
G-640,Ethalfluralin,"InChI=1S/C13H14F3N3O4/c1-4-17(7-8(2)3)12-10(18(20)21)5-9(13(14,15)16)6-11(12)19(22)23/h5-6H,2,4,7H2,1,3H3",PTFJIKYUEPWBMS-UHFFFAOYSA-N,CCN(CC(C)=C)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-6.124,0.0721237978910029,3,G5,333.266,3.924200000000004,77.4538,23.0,5.0,0.0,10.0,6.0,126.0,1.0,0.0,0.0,1.0,89.51999999999998,128.8587862120706,3.740757894672684,623.3502087975944
F-1159,"6a,7,8,9-tetrahydro-5H-pyrrolo[2,1-c][1,4]benzodiazepine-6,11-dione","InChI=1S/C12H12N2O2/c15-11-10-6-3-7-14(10)12(16)8-4-1-2-5-9(8)13-11/h1-2,4-5,10H,3,6-7H2,(H,13,15)",MXBNEEHQIDLPLQ-UHFFFAOYSA-N,O=C1NC2=C(C=CC=C2)C(=O)N2CCCC12,-3.75,0.0,1,G1,216.23999999999992,1.2432999999999998,59.13020000000002,16.0,2.0,1.0,4.0,0.0,82.0,1.0,1.0,2.0,3.0,49.41,93.24213355271708,2.112894157822699,469.8414941262541
B-871,"7h-dibenzo[c,h]phenothiazine","InChI=1S/C20H13NS/c1-3-7-15-13(5-1)9-11-17-19(15)22-20-16-8-4-2-6-14(16)10-12-18(20)21-17/h1-12,21H",PTOPHPNCDGAXGC-UHFFFAOYSA-N,N1c2ccc3ccccc3c2Sc4c1ccc5ccccc45,-6.8786,0.0,1,G1,299.398,6.201200000000003,95.30170000000004,22.0,2.0,1.0,2.0,0.0,104.0,4.0,0.0,1.0,5.0,12.03,132.5189674444755,1.8041392381931805,952.8917298804256
G-407,Azodrin,"InChI=1S/C7H14NO5P/c1-6(5-7(9)8-2)13-14(10,11-3)12-4/h5H,1-4H3,(H,8,9)",KRTSDMXIXPKRQR-UHFFFAOYSA-N,CNC(=O)C=C(C)OP(=O)(OC)OC,0.6509999999999999,0.0,1,G1,223.165,1.0537,50.53320000000002,14.0,5.0,1.0,7.0,5.0,82.0,0.0,0.0,0.0,0.0,73.86,82.84093132867248,4.44286476234683,267.25371961519227
F-595,"4,4-dimethylbicyclo[3.2.1]octane-2,3-dione","InChI=1S/C10H14O2/c1-10(2)7-4-3-6(5-7)8(11)9(10)12/h6-7H,3-5H2,1-2H3",UHONRUDDOVMSCJ-UHFFFAOYSA-N,CC1(C)C(=O)C(=O)C2CCC1C2,-1.52,0.0,1,G1,166.21999999999997,1.5807,44.62600000000002,12.0,2.0,0.0,2.0,0.0,66.0,0.0,2.0,2.0,2.0,34.14,72.33511195042809,2.3895253075604588,252.5641941766076
A-332,"1,3-diethyl-1,3-diphenylurea","InChI=1S/C17H20N2O/c1-3-18(15-11-7-5-8-12-15)17(20)19(4-2)16-13-9-6-10-14-16/h5-14H,3-4H2,1-2H3",PZIMIYVOZBTARW-UHFFFAOYSA-N,CCN(C(=O)N(CC)c1ccccc1)c2ccccc2,-3.5256277962,0.0,1,G1,268.36,4.159400000000003,84.32000000000005,20.0,1.0,0.0,3.0,4.0,104.0,2.0,0.0,0.0,2.0,23.550000000000004,119.99439733799456,2.275576049153378,489.9311665998485
B-2214,"propanoic acid, 2,3-dimercapto-","InChI=1S/C3H6O2S2/c4-3(5)2(7)1-6/h2,6-7H,1H2,(H,4,5)",AIVVKKOTAISCNQ-UHFFFAOYSA-N,OC(=O)C(S)CS,-0.2374,0.0,1,G1,138.21300000000002,0.2991999999999999,34.2628,7.0,3.0,3.0,4.0,2.0,42.0,0.0,0.0,0.0,0.0,37.3,52.735024435665984,3.34341705895396,73.33515884998701
B-3458,Spiroxamine,"InChI=1S/C18H35NO2/c1-6-12-19(7-2)13-16-14-20-18(21-16)10-8-15(9-11-18)17(3,4)5/h15-16H,6-14H2,1-5H3",PUYXTUJWRLOUCW-UHFFFAOYSA-N,CCCN(CC)CC1COC2(CCC(CC2)C(C)(C)C)O1,-2.8014,0.0,1,G1,297.483,4.066300000000004,87.37400000000008,21.0,3.0,0.0,3.0,5.0,124.0,0.0,2.0,2.0,2.0,21.700000000000003,130.91852879473055,1.8231993666222528,315.6702408480654
C-1816,4-acetamidophenyl  propionate; acetaminophen propionate; 4-propanoyloxyacetanilide,"InChI=1S/C11H13NO3/c1-3-11(14)15-10-6-4-9(5-7-10)12-8(2)13/h4-7H,3H2,1-2H3,(H,12,13)",HFVPPHLKEKRGHI-UHFFFAOYSA-N,CCC(=O)OC1=CC=C(NC(C)=O)C=C1,-2.72,0.0,1,G1,207.229,1.9604,56.67170000000003,15.0,3.0,1.0,4.0,3.0,80.0,1.0,0.0,0.0,1.0,55.4,88.24256530468247,2.6354041401795083,356.60071282200613
A-5351,dipotassium adipate,"InChI=1S/C6H10O4.K/c7-5(8)3-1-2-4-6(9)10;/h1-4H2,(H,7,8)(H,9,10);/q;+1",WXRGTYANXHSUOX-UHFFFAOYSA-N,[K+].OC(=O)CCCCC(O)=O,0.7322652276999999,0.0,1,G1,185.24,-2.28,33.73959999999999,11.0,2.0,2.0,5.0,5.0,58.0,0.0,0.0,0.0,0.0,74.6,107.39803799965476,0.0,118.54397280068332
B-1625,tolazamide,"InChI=1S/C14H21N3O3S/c1-12-6-8-13(9-7-12)21(19,20)16-14(18)15-17-10-4-2-3-5-11-17/h6-9H,2-5,10-11H2,1H3,(H2,15,16,18)",OUDSBRTVNLOZBN-UHFFFAOYSA-N,Cc1ccc(cc1)[S](=O)(=O)NC(=O)NN2CCCCCC2,-3.6778,0.0,1,G1,311.4070000000001,1.77392,80.07320000000004,21.0,4.0,2.0,7.0,3.0,116.0,1.0,1.0,1.0,2.0,78.50999999999999,125.0971009312539,1.9555505102862112,575.9867251456668
A-2176,"1,4-dimethyl 2-[(E)-2-{2-oxo-1-[(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)carbamoyl]propyl}diazen-1-yl]benzene-1,4-dicarboxylate","InChI=1S/C21H19N5O7/c1-10(27)17(18(28)22-12-5-7-14-16(9-12)24-21(31)23-14)26-25-15-8-11(19(29)32-2)4-6-13(15)20(30)33-3/h4-9,17H,1-3H3,(H,22,28)(H2,23,24,31)",KEZJTZQNDCLRDB-UHFFFAOYSA-N,COC(=O)c1ccc(C(=O)OC)c(c1)N=NC(C(C)=O)C(=O)Nc2ccc3NC(=O)Nc3c2,-6.3140693713,0.0,1,G1,453.4110000000002,2.1093999999999995,115.65510000000002,33.0,9.0,3.0,12.0,7.0,170.0,3.0,0.0,0.0,3.0,172.14,185.54984816175957,1.8983317460140268,1338.267208249254
A-2101,barium(2+) ion bis(5-chloro-2-[(E)-2-(2-hydroxynaphthalen-1-yl)diazen-1-yl]-4-methylbenzene-1-sulfonate),"InChI=1S/2C17H13ClN2O4S.Ba/c2*1-10-8-14(16(9-13(10)18)25(22,23)24)19-20-17-12-5-3-2-4-11(12)6-7-15(17)21;/h2*2-9,19H,1H3,(H,22,23,24);/q;;+2/p-2/b2*20-17-;",JNIGYQOBELCEIZ-MAKDUZDQSA-L,[Ba++].Cc1cc(N\N=C\2C(=O)C=Cc3ccccc23)c(cc1Cl)[S]([O-])(=O)=O.Cc4cc(N\N=C\5C(=O)C=Cc6ccccc56)c(cc4Cl)[S]([O-])(=O)=O,-6.156487599,0.9071261934979716,5,G4,888.954,5.548440000000005,195.3437999999997,51.0,12.0,2.0,17.0,6.0,256.0,4.0,0.0,2.0,6.0,197.32,343.4607002754186,2.243076845362726e-07,2261.317942691076
A-5076,"4-(3,4,5,6-tetramethyloctan-2-yl)phenol","InChI=1S/C16H26O/c1-5-12(2)14(4)13(3)6-7-15-8-10-16(17)11-9-15/h8-14,17H,5-7H2,1-4H3",AOOKHLGAVNECET-UHFFFAOYSA-N,CCC(C)C(C)C(C)CCc1ccc(O)cc1,-5.1824053879,0.0567546374,2,G3,234.383,4.643100000000005,74.21080000000005,17.0,1.0,1.0,1.0,6.0,96.0,1.0,0.0,0.0,1.0,20.23,105.87505801565908,2.420000187399063,314.80199295176607
E-1018,Natamycin,"InChI=1S/C33H47NO13/c1-18-10-8-6-4-3-5-7-9-11-21(45-32-30(39)28(34)29(38)19(2)44-32)15-25-27(31(40)41)22(36)17-33(42,47-25)16-20(35)14-24-23(46-24)12-13-26(37)43-18/h3-9,11-13,18-25,27-30,32,35-36,38-39,42H,10,14-17,34H2,1-2H3,(H,40,41)",NCXMLFZGDNKEPB-UHFFFAOYSA-N,O1C(C)C(O)C(N)C(O)C1OC2C=CC=CC=CC=CCC(C)OC(=O)C=CC(O3)C3CC(O)CC4(O)OC(C(C(=O)O)C(O)C4)C2,-3.21,0.0,1,G1,665.7330000000004,0.1197000000000034,165.1591999999997,47.0,13.0,7.0,14.0,3.0,262.0,0.0,3.0,4.0,4.0,230.98999999999995,272.94212247129343,1.5819686859676918,1218.8303536686758
F-1095,2-methyl-4-(2-methylphenyl)diazenylaniline,"InChI=1S/C14H15N3/c1-10-5-3-4-6-14(10)17-16-12-7-8-13(15)11(2)9-12/h3-9H,15H2,1-2H3",PFRYFZZSECNQOL-UHFFFAOYSA-N,CC1=C(N)C=CC(N=NC2=C(C)C=CC=C2)=C1,-4.05,0.22885,2,G3,225.295,4.301040000000002,70.94640000000003,17.0,3.0,1.0,3.0,2.0,86.0,2.0,0.0,0.0,2.0,50.74,101.00505009585603,2.2627258972121216,559.1438223871523
B-4210,neburon,"InChI=1S/C12H16Cl2N2O/c1-3-4-7-16(2)12(17)15-9-5-6-10(13)11(14)8-9/h5-6,8H,3-4,7H2,1-2H3,(H,15,17)",CCGPUGMWYLICGL-UHFFFAOYSA-N,CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-4.7584,0.0057999999999998,2,G3,275.179,4.257200000000004,73.01870000000004,17.0,1.0,1.0,5.0,4.0,94.0,1.0,0.0,0.0,1.0,32.34,111.69880621349512,2.579597123413285,396.0920604590611
A-3216,"(5R)-5-[(1S)-1,2-dihydroxyethyl]-4-ethoxy-3-hydroxy-5H-furan-2-one","InChI=1S/C8H12O6/c1-2-13-7-5(11)8(12)14-6(7)4(10)3-9/h4,6,9-11H,2-3H2,1H3/t4-,6+/m0/s1",ZGSCRDSBTNQPMS-UJURSFKZSA-N,CCOC1=C(O)C(=O)O[C@@H]1[C@@H](O)CO,0.5809706515999999,0.0662607834962656,3,G5,204.178,-0.9289000000000004,44.25340000000002,14.0,6.0,3.0,6.0,4.0,80.0,0.0,0.0,1.0,1.0,96.22,80.36972545853787,2.83906727642114,258.55711902130685
C-2018,"n,o-diacetyl-l-tyrosinamide","InChI=1S/C13H16N2O4/c1-8(16)15-12(13(14)18)7-10-3-5-11(6-4-10)19-9(2)17/h3-6,12H,7H2,1-2H3,(H2,14,18)(H,15,16)",QETYUVKBQJLLLM-UHFFFAOYSA-N,CC(=O)NC(CC1=CC=C(OC(C)=O)C=C1)C(N)=O,-1.9,0.0,1,G1,264.28099999999995,0.1443999999999999,68.25410000000002,19.0,4.0,2.0,6.0,5.0,102.0,1.0,0.0,0.0,1.0,98.49,110.47386233053216,2.7158412432906798,481.9215134721631
B-4268,pyridine oxide,InChI=1S/C5H5NO/c7-6-4-2-1-3-5-6/h1-5H,ILVXOBCQQYKLDS-UHFFFAOYSA-N,[O-][n+]1ccccc1,1.0218,0.0,1,G1,95.10099999999998,0.3200000000000002,25.401999999999997,7.0,1.0,0.0,2.0,0.0,36.0,1.0,0.0,0.0,1.0,26.94,41.60929483871279,3.0214653097240864,138.00750422530467
F-462,"3-(octylamino)propane-1,2-diol","InChI=1S/C11H25NO2/c1-2-3-4-5-6-7-8-12-9-11(14)10-13/h11-14H,2-10H2,1H3",SABZADASYUNNOZ-UHFFFAOYSA-N,CCCCCCCCNCC(O)CO,-2.22,0.0,1,G1,203.326,1.2896999999999998,59.33830000000005,14.0,3.0,3.0,3.0,10.0,86.0,0.0,0.0,0.0,0.0,52.49,87.5270018597957,2.916821983653843,109.4606537754646
C-633,"5-(1-aziridinyl)-2,4-dinitrobenzamide","InChI=1S/C9H8N4O5/c10-9(14)5-3-7(11-1-2-11)8(13(17)18)4-6(5)12(15)16/h3-4H,1-2H2,(H2,10,14)",WOCXQMCIOTUMJV-UHFFFAOYSA-N,NC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-2.3,0.0,1,G1,252.18599999999992,0.4219,60.4817,18.0,6.0,1.0,9.0,4.0,94.0,1.0,1.0,1.0,2.0,132.38,100.087596221417,2.673854577841607,566.3215769780918
B-821,2-thiouracil,"InChI=1S/C4H4N2OS/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)",ZEMGGZBWXRYJHK-UHFFFAOYSA-N,O=C1NC(=S)NC=C1,-2.2573,0.0078500000000001,2,G3,128.156,0.4324899999999999,32.247400000000006,8.0,2.0,2.0,4.0,0.0,42.0,1.0,0.0,0.0,1.0,48.65,50.39100142863863,3.5021170388304435,248.361953762075
C-1699,stanolone formate,"InChI=1S/C20H30O3/c1-19-9-7-14(22)11-13(19)3-4-15-16-5-6-18(23-12-21)20(16,2)10-8-17(15)19/h12-13,15-18H,3-11H2,1-2H3",ZQSXNBHXKJQHBH-UHFFFAOYSA-N,CC12CCC(=O)CC1CCC3C4CCC(OC=O)C4(C)CCC23,-5.32,0.0,1,G1,318.4570000000001,4.139800000000004,87.67100000000006,23.0,3.0,0.0,3.0,2.0,128.0,0.0,4.0,4.0,4.0,43.370000000000005,139.08641601684258,1.6001977930514988,515.0161755466456
